,cuid,pred_convert_30
17774,172761,0
17775,172784,0
17776,172801,0
17777,172807,0
17778,514938,0
17779,172857,0
17780,172904,0
17781,172914,0
17782,514950,0
17783,172931,0
17784,173001,0
17785,514963,0
17786,514966,0
17787,173117,0
17788,442033,0
17789,514974,0
17790,173193,0
17791,173197,0
17792,173216,0
17793,173221,0
17794,173224,0
17795,173273,0
17796,173288,0
17797,173290,0
17798,173322,0
17799,173346,0
17800,173369,0
17801,173444,0
17802,173445,0
17803,173452,0
17804,173461,0
17805,173509,0
17806,173571,0
17807,173628,0
17808,173634,0
17809,514990,0
17810,514998,0
17811,515002,0
17812,173813,0
17813,515009,0
17814,582212,1
17815,99606,0
17816,99643,0
17817,506498,0
17818,99689,0
17819,99815,0
17820,99820,0
17821,99848,0
17822,99901,0
17823,99913,0
17824,506514,0
17825,99950,0
17826,99955,0
17827,99988,0
17828,100000,1
17829,506517,0
17830,100011,0
17831,100022,0
17832,100031,0
17833,100133,0
17834,100136,0
17835,100142,0
17836,100143,1
17837,100212,0
17838,100218,0
17839,100311,0
17840,100323,0
17841,100342,0
17842,100397,0
17843,469265,0
17844,100428,0
17845,100430,0
17846,100433,0
17847,100438,0
17848,100441,0
17849,100451,0
17850,469269,0
17851,515088,0
17852,515092,0
17853,100512,0
17854,100515,0
17855,100537,0
17856,100565,0
17857,100580,0
17858,100591,0
17859,100617,0
17860,100625,0
17861,100626,0
17862,469296,0
17863,100651,0
17864,100652,0
17865,100685,0
17866,100701,0
17867,100733,0
17868,100763,1
17869,100764,0
17870,100789,0
17871,100813,0
17872,100827,0
17873,100840,0
17874,100847,0
17875,100853,0
17876,469327,0
17877,100869,0
17878,100889,0
17879,100893,1
17880,100912,0
17881,100956,0
17882,100993,0
17883,582227,1
17884,101020,0
17885,101066,0
17886,101081,0
17887,101097,0
17888,101109,0
17889,101120,0
17890,101145,0
17891,101170,0
17892,101221,0
17893,174940,0
17894,174956,0
17895,174976,0
17896,175004,0
17897,175025,0
17898,175032,0
17899,175086,0
17900,515151,1
17901,175168,0
17902,469459,0
17903,175194,0
17904,469478,0
17905,175259,0
17906,175304,0
17907,175314,0
17908,175345,0
17909,469525,0
17910,175399,0
17911,175434,0
17912,175457,0
17913,175464,0
17914,175468,0
17915,175481,0
17916,175493,0
17917,515180,0
17918,515186,0
17919,469609,0
17920,469610,0
17921,175587,0
17922,175590,0
17923,175639,0
17924,175656,0
17925,515205,0
17926,175682,0
17927,175735,0
17928,175739,0
17929,469650,0
17930,469655,0
17931,175799,0
17932,175808,0
17933,175847,0
17934,175848,0
17935,175850,0
17936,175869,0
17937,175873,0
17938,175893,1
17939,175946,0
17940,175985,0
17941,515230,0
17942,176007,0
17943,176015,0
17944,176055,0
17945,176065,0
17946,176071,0
17947,176100,0
17948,176164,0
17949,176180,0
17950,176241,0
17951,515250,0
17952,582244,0
17953,176440,0
17954,176454,0
17955,176498,0
17956,176502,0
17957,176519,0
17958,515273,0
17959,176529,0
17960,102312,0
17961,102321,0
17962,102404,0
17963,102480,0
17964,102534,0
17965,102555,0
17966,102567,0
17967,437997,0
17968,102601,0
17969,102640,0
17970,102642,0
17971,102682,0
17972,102723,0
17973,102744,0
17974,102846,0
17975,102850,1
17976,102853,0
17977,102880,0
17978,102899,0
17979,102947,0
17980,582251,0
17981,103000,0
17982,103007,0
17983,103023,0
17984,506551,0
17985,506552,0
17986,506556,0
17987,103186,0
17988,103203,0
17989,582256,0
17990,103211,0
17991,103230,0
17992,103290,0
17993,103321,0
17994,103341,0
17995,103364,0
17996,506573,1
17997,438124,0
17998,506575,0
17999,103392,0
18000,506581,0
18001,438138,0
18002,103492,0
18003,103502,0
18004,103532,0
18005,103578,1
18006,103611,0
18007,103712,0
18008,103715,0
18009,103749,0
18010,103755,0
18011,103893,0
18012,103898,0
18013,103911,0
18014,103916,0
18015,103932,0
18016,438226,0
18017,103943,0
18018,103963,0
18019,177637,0
18020,177693,0
18021,177757,0
18022,177767,0
18023,177783,0
18024,177805,0
18025,506632,0
18026,177820,0
18027,177852,0
18028,177895,0
18029,177961,0
18030,438329,0
18031,177989,0
18032,506654,0
18033,178003,0
18034,178006,0
18035,506659,0
18036,506661,0
18037,506664,0
18038,178090,0
18039,438386,0
18040,438394,0
18041,438400,0
18042,178176,1
18043,178195,0
18044,178203,0
18045,178218,0
18046,178238,0
18047,178252,0
18048,178261,0
18049,178293,0
18050,178309,0
18051,438447,0
18052,178368,0
18053,178417,0
18054,178434,0
18055,178468,0
18056,178487,0
18057,178498,0
18058,178507,0
18059,178508,0
18060,178561,0
18061,178591,0
18062,178600,0
18063,178615,0
18064,178623,0
18065,178685,0
18066,178707,0
18067,178721,0
18068,178779,0
18069,178802,0
18070,178803,0
18071,438509,0
18072,178838,0
18073,178846,0
18074,178854,0
18075,178884,0
18076,178900,0
18077,178911,0
18078,178950,0
18079,178975,0
18080,178977,0
18081,506735,0
18082,506737,0
18083,506738,1
18084,582272,0
18085,582274,0
18086,105058,1
18087,105089,0
18088,105123,0
18089,105133,0
18090,105172,0
18091,105196,0
18092,105216,0
18093,105222,0
18094,105235,0
18095,105253,0
18096,105270,0
18097,105274,0
18098,502778,0
18099,105310,0
18100,105326,0
18101,105370,0
18102,105374,1
18103,105401,0
18104,105425,0
18105,105436,0
18106,105438,0
18107,105482,0
18108,105483,0
18109,105529,0
18110,105569,0
18111,443187,1
18112,105588,0
18113,105590,0
18114,105593,0
18115,105608,0
18116,105659,0
18117,506812,0
18118,105680,0
18119,105682,0
18120,105731,0
18121,105778,0
18122,105784,0
18123,105791,0
18124,105793,0
18125,506826,0
18126,105823,0
18127,105825,0
18128,105831,0
18129,105851,0
18130,443236,0
18131,105964,0
18132,506839,1
18133,443254,0
18134,106017,0
18135,106026,0
18136,106039,0
18137,106064,0
18138,443266,0
18139,443270,0
18140,106121,0
18141,106127,0
18142,106172,0
18143,106181,0
18144,106203,0
18145,443300,0
18146,106282,0
18147,106299,0
18148,106352,0
18149,106376,0
18150,506867,0
18151,106411,0
18152,106412,0
18153,506869,0
18154,106422,0
18155,106426,0
18156,106453,0
18157,106459,0
18158,106460,0
18159,106490,0
18160,106516,0
18161,106531,0
18162,106609,0
18163,106642,0
18164,106647,1
18165,180331,0
18166,180338,0
18167,180365,0
18168,443394,0
18169,180450,0
18170,443410,0
18171,180486,0
18172,443421,0
18173,180500,0
18174,180573,0
18175,180581,0
18176,180590,0
18177,180606,0
18178,180609,0
18179,180623,0
18180,180636,0
18181,180659,0
18182,180692,0
18183,180704,0
18184,180729,0
18185,443548,0
18186,180833,0
18187,180836,0
18188,180858,0
18189,443582,0
18190,180898,0
18191,180941,0
18192,180949,0
18193,180950,0
18194,180963,0
18195,180972,0
18196,180982,0
18197,443603,0
18198,443608,0
18199,181098,0
18200,181099,0
18201,181178,0
18202,181204,0
18203,506968,0
18204,181221,0
18205,181236,0
18206,181240,0
18207,181245,0
18208,181258,0
18209,181260,0
18210,181299,0
18211,181309,0
18212,181368,0
18213,181389,0
18214,181390,0
18215,181407,0
18216,181408,0
18217,181470,0
18218,443662,0
18219,181522,0
18220,181542,0
18221,181560,0
18222,582297,0
18223,181604,0
18224,181619,0
18225,506991,0
18226,181760,0
18227,181780,0
18228,181811,0
18229,181862,0
18230,181882,0
18231,181884,0
18232,507408,0
18233,107614,0
18234,107625,0
18235,107654,0
18236,444844,0
18237,107676,1
18238,507417,0
18239,444846,0
18240,507419,0
18241,107707,0
18242,107715,0
18243,107718,0
18244,107766,0
18245,107772,0
18246,107786,0
18247,507426,0
18248,107798,0
18249,107815,0
18250,107823,0
18251,107825,0
18252,107895,1
18253,107909,0
18254,107924,0
18255,107952,0
18256,107955,0
18257,507440,0
18258,108040,0
18259,444888,0
18260,507446,0
18261,515770,0
18262,108147,0
18263,108159,0
18264,515779,0
18265,515780,0
18266,108197,0
18267,444906,0
18268,108229,0
18269,108240,0
18270,108244,0
18271,108329,0
18272,582316,0
18273,108358,0
18274,108387,0
18275,444936,0
18276,108405,0
18277,108423,0
18278,515798,0
18279,108471,0
18280,108496,0
18281,108527,0
18282,108539,0
18283,108546,0
18284,515805,0
18285,108588,0
18286,108592,0
18287,108622,1
18288,515811,0
18289,108680,0
18290,108704,0
18291,108755,0
18292,108805,0
18293,108837,1
18294,108838,0
18295,108874,0
18296,108904,0
18297,515838,0
18298,109068,0
18299,109140,0
18300,109157,0
18301,109184,0
18302,445076,0
18303,515854,0
18304,109244,0
18305,109249,0
18306,109312,0
18307,109334,0
18308,445097,0
18309,445104,0
18310,109368,0
18311,445108,0
18312,183047,0
18313,183052,0
18314,183072,0
18315,183103,0
18316,515870,0
18317,183117,0
18318,183156,0
18319,183157,0
18320,445146,0
18321,445148,0
18322,183225,0
18323,515883,0
18324,445175,0
18325,515885,0
18326,445177,0
18327,183321,0
18328,183323,0
18329,183343,0
18330,445195,0
18331,183368,0
18332,183387,0
18333,445211,0
18334,183392,0
18335,183395,0
18336,183409,0
18337,183449,0
18338,183451,0
18339,445242,0
18340,183488,0
18341,183495,0
18342,183527,0
18343,515912,1
18344,183588,0
18345,183661,0
18346,515929,0
18347,445345,0
18348,183774,0
18349,183777,0
18350,183783,0
18351,515937,0
18352,183844,0
18353,183847,0
18354,183868,0
18355,183883,0
18356,515941,0
18357,183888,0
18358,183889,0
18359,515943,0
18360,183976,1
18361,183978,0
18362,184001,0
18363,184036,0
18364,184041,0
18365,184053,0
18366,184066,0
18367,184093,0
18368,184095,0
18369,184158,0
18370,184165,0
18371,184169,0
18372,184190,0
18373,184196,0
18374,184203,0
18375,184210,0
18376,184234,0
18377,184271,0
18378,184272,0
18379,184277,0
18380,184314,0
18381,184333,0
18382,184347,0
18383,515978,0
18384,582348,0
18385,515981,0
18386,515984,0
18387,184556,0
18388,33032,0
18389,33053,0
18390,33081,0
18391,33119,0
18392,33122,0
18393,33198,1
18394,33312,0
18395,33328,0
18396,33336,0
18397,33392,0
18398,33509,0
18399,33585,0
18400,471921,0
18401,33605,1
18402,33607,0
18403,33629,0
18404,33646,1
18405,33652,0
18406,33660,0
18407,33664,0
18408,507488,0
18409,33708,0
18410,33766,0
18411,33827,0
18412,33854,0
18413,33887,0
18414,33895,0
18415,33913,0
18416,33933,0
18417,471964,0
18418,33952,0
18419,507504,0
18420,33992,0
18421,34041,1
18422,34068,0
18423,582366,0
18424,471973,0
18425,34168,0
18426,34180,0
18427,471982,0
18428,34229,0
18429,34235,0
18430,34242,0
18431,34300,0
18432,471993,0
18433,34316,0
18434,34350,0
18435,34360,0
18436,34378,0
18437,507537,0
18438,34417,0
18439,507540,0
18440,34436,0
18441,34493,0
18442,34522,0
18443,34535,0
18444,34566,0
18445,34571,0
18446,507558,0
18447,34616,0
18448,34620,0
18449,34631,0
18450,34659,0
18451,507566,0
18452,507569,0
18453,582372,0
18454,34813,0
18455,34823,0
18456,34830,1
18457,34838,0
18458,34840,0
18459,34851,0
18460,34884,0
18461,34905,1
18462,34919,0
18463,35010,0
18464,35064,0
18465,35072,0
18466,35096,0
18467,507599,0
18468,472098,0
18469,472102,0
18470,35268,0
18471,35303,0
18472,35319,0
18473,35320,0
18474,35349,0
18475,507624,0
18476,472125,0
18477,35454,0
18478,35472,0
18479,35489,0
18480,507635,0
18481,35517,0
18482,35527,0
18483,507637,0
18484,35532,0
18485,35571,0
18486,35596,0
18487,35604,0
18488,35614,0
18489,35641,0
18490,35651,0
18491,35716,0
18492,109396,0
18493,109490,0
18494,109500,0
18495,472172,0
18496,109545,0
18497,109601,0
18498,472179,0
18499,472183,0
18500,109713,0
18501,109808,0
18502,109816,0
18503,109841,0
18504,109860,0
18505,109868,0
18506,109898,0
18507,507696,1
18508,109974,0
18509,110005,1
18510,110007,0
18511,110036,0
18512,110049,0
18513,110068,0
18514,110109,0
18515,110117,0
18516,110131,0
18517,110132,0
18518,110166,0
18519,110196,0
18520,507720,0
18521,110252,0
18522,582391,0
18523,110314,0
18524,507724,0
18525,507763,0
18526,35800,0
18527,507769,0
18528,35849,0
18529,507773,0
18530,35915,0
18531,35917,1
18532,35919,0
18533,35921,0
18534,35926,0
18535,35932,0
18536,35995,0
18537,36046,0
18538,36051,0
18539,36130,0
18540,36188,0
18541,36214,0
18542,36227,0
18543,446126,0
18544,36278,0
18545,36288,0
18546,36290,0
18547,36311,0
18548,36337,0
18549,36341,0
18550,507813,0
18551,36404,0
18552,36418,0
18553,36450,0
18554,36458,0
18555,36499,0
18556,36514,0
18557,36560,0
18558,36572,0
18559,36584,0
18560,36654,0
18561,36690,0
18562,36727,0
18563,36769,0
18564,507855,0
18565,507859,0
18566,507861,0
18567,507866,0
18568,36850,0
18569,36873,0
18570,446188,0
18571,36907,0
18572,36939,0
18573,36953,0
18574,507879,0
18575,36991,0
18576,507887,0
18577,37026,0
18578,37078,0
18579,37125,0
18580,37130,0
18581,446214,0
18582,37189,0
18583,37191,0
18584,37248,0
18585,37251,0
18586,37268,0
18587,37278,0
18588,37313,0
18589,37358,0
18590,37379,0
18591,37431,0
18592,37438,0
18593,582424,0
18594,446247,0
18595,37496,0
18596,507946,0
18597,37530,0
18598,37606,0
18599,37639,0
18600,37668,0
18601,37672,0
18602,37700,0
18603,446281,0
18604,446284,0
18605,37783,0
18606,37871,0
18607,37888,0
18608,37889,0
18609,37957,0
18610,38047,0
18611,38063,0
18612,38064,0
18613,507998,0
18614,446328,0
18615,38121,0
18616,38170,0
18617,38246,0
18618,38282,0
18619,38295,0
18620,38350,1
18621,38411,0
18622,112150,0
18623,446385,0
18624,112183,0
18625,112201,0
18626,112211,1
18627,112212,0
18628,446397,0
18629,112237,0
18630,112277,0
18631,112308,0
18632,112373,0
18633,112396,0
18634,112416,0
18635,112429,0
18636,112446,0
18637,112447,0
18638,446432,0
18639,112529,0
18640,508057,0
18641,112577,0
18642,112620,0
18643,112629,0
18644,508067,0
18645,112661,0
18646,446451,0
18647,112679,0
18648,112735,0
18649,508076,0
18650,112799,0
18651,112800,0
18652,446466,0
18653,112912,0
18654,112960,0
18655,113010,0
18656,115799,1
18657,115805,0
18658,115826,0
18659,115830,0
18660,115855,0
18661,448104,0
18662,116027,0
18663,116029,0
18664,116066,0
18665,116069,0
18666,116075,0
18667,116079,0
18668,116109,0
18669,116150,0
18670,116160,0
18671,116208,0
18672,116214,0
18673,503157,0
18674,448130,0
18675,503160,0
18676,503164,0
18677,116301,0
18678,116305,0
18679,116307,0
18680,508153,0
18681,116423,0
18682,448150,0
18683,116434,0
18684,116506,0
18685,116591,0
18686,116593,0
18687,116612,0
18688,116614,0
18689,116621,0
18690,116634,0
18691,116658,0
18692,116683,0
18693,116686,0
18694,508181,0
18695,448188,0
18696,116760,0
18697,116819,0
18698,116830,0
18699,508191,0
18700,116876,0
18701,116879,0
18702,448210,0
18703,116887,0
18704,582460,0
18705,117028,0
18706,448250,0
18707,117072,0
18708,117095,0
18709,117104,0
18710,117120,0
18711,117210,0
18712,117212,0
18713,117240,0
18714,117255,0
18715,117268,0
18716,448307,0
18717,508226,1
18718,117335,0
18719,117359,0
18720,448315,0
18721,448326,0
18722,117385,0
18723,508236,0
18724,117436,0
18725,117442,0
18726,117499,0
18727,448341,1
18728,191168,0
18729,191182,0
18730,448344,0
18731,191244,0
18732,448361,1
18733,508253,0
18734,448367,0
18735,191280,0
18736,508257,0
18737,448373,0
18738,191346,0
18739,191355,0
18740,191363,0
18741,191365,0
18742,448390,0
18743,191418,0
18744,191431,0
18745,191453,0
18746,508279,0
18747,191502,0
18748,191525,0
18749,448422,0
18750,191534,0
18751,191535,0
18752,191549,0
18753,191551,0
18754,508282,0
18755,191565,0
18756,191589,0
18757,448450,0
18758,191624,0
18759,448454,0
18760,191631,0
18761,191636,0
18762,191640,0
18763,191644,0
18764,191658,0
18765,191668,0
18766,508302,0
18767,191738,0
18768,191749,0
18769,191800,0
18770,191804,0
18771,191830,0
18772,448543,0
18773,448552,0
18774,191876,0
18775,191908,0
18776,191948,0
18777,448581,0
18778,192021,0
18779,192060,0
18780,192077,0
18781,448597,0
18782,192088,0
18783,192091,0
18784,192098,0
18785,192107,0
18786,192145,0
18787,192164,0
18788,192178,0
18789,192195,0
18790,192220,0
18791,192267,0
18792,192270,0
18793,192274,0
18794,508345,0
18795,192282,0
18796,192285,0
18797,192297,0
18798,192303,0
18799,192332,0
18800,192419,0
18801,192423,0
18802,448666,0
18803,192691,0
18804,192718,0
18805,449705,1
18806,118622,0
18807,508766,0
18808,118636,0
18809,118645,0
18810,118646,0
18811,118660,1
18812,118721,0
18813,508775,0
18814,118772,0
18815,118793,1
18816,118823,0
18817,449733,0
18818,118828,0
18819,118845,0
18820,118905,0
18821,508790,0
18822,119026,1
18823,119040,0
18824,119052,0
18825,119097,0
18826,516782,0
18827,119126,0
18828,449763,0
18829,119155,0
18830,119157,0
18831,119159,0
18832,119208,0
18833,119240,0
18834,119255,0
18835,119289,0
18836,119307,0
18837,119361,0
18838,119376,0
18839,516801,0
18840,119410,0
18841,119418,1
18842,119428,0
18843,516802,0
18844,119433,0
18845,516803,0
18846,119482,0
18847,449812,0
18848,119514,0
18849,119516,0
18850,119652,0
18851,119658,0
18852,449837,0
18853,119688,0
18854,119700,0
18855,119723,0
18856,119753,0
18857,119761,0
18858,119779,0
18859,119804,0
18860,119864,0
18861,119899,0
18862,119929,0
18863,119969,0
18864,119994,0
18865,120021,0
18866,120093,0
18867,449930,0
18868,120119,0
18869,120131,0
18870,120142,0
18871,120147,0
18872,120157,0
18873,193876,0
18874,193877,0
18875,193880,0
18876,193886,0
18877,193960,0
18878,193989,0
18879,194015,0
18880,194038,0
18881,194044,0
18882,582509,0
18883,194075,0
18884,194089,0
18885,450012,0
18886,516871,0
18887,450017,0
18888,516873,0
18889,516879,0
18890,194206,0
18891,194212,0
18892,194223,0
18893,194240,0
18894,516888,0
18895,194299,0
18896,450087,0
18897,194314,0
18898,194322,0
18899,194331,0
18900,194341,0
18901,194343,0
18902,194366,0
18903,194394,0
18904,516901,0
18905,194403,0
18906,194435,0
18907,194451,0
18908,450143,0
18909,194500,0
18910,194514,0
18911,194517,0
18912,194526,0
18913,516911,0
18914,194542,0
18915,194567,0
18916,194583,0
18917,194585,0
18918,194637,0
18919,194649,0
18920,194666,0
18921,194733,0
18922,194740,0
18923,194764,0
18924,194798,0
18925,194799,0
18926,194802,0
18927,194825,0
18928,582513,0
18929,194857,0
18930,516935,0
18931,194888,0
18932,194913,0
18933,194918,0
18934,194919,0
18935,194922,0
18936,194938,0
18937,194965,0
18938,195034,0
18939,195043,0
18940,195066,0
18941,195067,0
18942,195093,0
18943,195103,0
18944,195109,0
18945,195119,0
18946,195131,0
18947,195160,0
18948,195167,0
18949,195178,0
18950,195203,0
18951,516949,0
18952,195225,0
18953,195228,0
18954,195244,0
18955,516953,0
18956,195408,0
18957,195468,0
18958,195481,0
18959,121219,0
18960,121293,0
18961,475391,0
18962,121376,1
18963,582529,0
18964,121387,0
18965,121416,0
18966,121424,0
18967,121447,0
18968,121473,0
18969,121489,0
18970,475414,1
18971,121516,0
18972,121583,0
18973,475433,1
18974,121631,0
18975,121633,0
18976,121640,0
18977,121684,0
18978,121708,0
18979,121793,0
18980,475458,0
18981,121827,0
18982,121841,0
18983,517049,0
18984,121886,0
18985,121899,0
18986,121906,0
18987,475471,0
18988,121966,0
18989,121969,0
18990,517057,0
18991,121989,0
18992,122076,0
18993,122084,0
18994,122086,0
18995,122119,0
18996,122128,0
18997,122193,0
18998,122224,0
18999,122272,0
19000,122302,0
19001,517078,0
19002,122341,0
19003,122358,1
19004,122383,0
19005,122407,0
19006,582539,0
19007,122444,0
19008,122481,0
19009,122496,0
19010,122507,0
19011,475559,0
19012,122573,0
19013,475564,0
19014,122596,0
19015,122606,0
19016,475582,0
19017,122666,0
19018,122719,0
19019,122721,0
19020,122736,0
19021,122791,0
19022,122869,0
19023,517113,0
19024,196590,0
19025,196616,0
19026,196674,0
19027,196682,0
19028,517132,0
19029,196738,0
19030,196739,0
19031,196815,0
19032,196853,0
19033,196855,0
19034,196879,0
19035,196928,0
19036,475731,0
19037,475736,0
19038,475742,0
19039,196982,0
19040,475757,0
19041,197001,0
19042,475770,0
19043,197016,0
19044,197021,0
19045,197022,0
19046,197023,0
19047,475794,0
19048,475810,0
19049,197067,1
19050,475823,0
19051,475829,0
19052,197100,0
19053,197105,0
19054,197125,0
19055,197146,0
19056,197154,0
19057,197156,0
19058,475853,0
19059,197243,0
19060,197246,0
19061,197269,0
19062,197283,0
19063,197295,0
19064,475870,0
19065,197349,0
19066,197350,0
19067,517195,0
19068,197392,0
19069,197436,0
19070,197455,0
19071,197459,0
19072,197478,0
19073,197510,0
19074,197541,0
19075,197553,0
19076,197561,0
19077,197564,0
19078,197577,0
19079,197585,0
19080,197594,0
19081,197606,0
19082,197619,0
19083,197680,0
19084,197693,0
19085,197697,0
19086,197708,0
19087,475934,0
19088,475936,0
19089,475946,0
19090,197854,0
19091,197872,0
19092,197920,0
19093,582549,0
19094,517226,0
19095,198082,0
19096,198086,0
19097,198125,1
19098,198153,0
19099,517232,0
19100,198264,0
19101,124000,0
19102,124034,0
