,revenue_30,numorderone,numorderthreeone,numorderseventhree,numorderthirtyseven,numordersixtythirty,numorderyearsixty,sumrevone,sumrevthreeone,sumrevseventhree,sumrevthirtyseven,sumrevsixtythirty,sumrevyearsixty,numbamorder,numselforder,totalrev,aov,dayssincelastord,cuidshare,numstores,pospercentage,numinf,numinfconnect,numinfphone,numinfquote,percentlarge,percdirtythirty,percdirtyninetythirty,percdirtyyearninety,numbilling,numreturn,numwims,numproblem,numother,percentresolved,minnps,avgnps,maxnps,nps_count,numquote,numorderfromquote,quoteconrate,avgquoteprice,avgconquoteprice,numvisitone,numvisitthreeone,numvisitseventhree,numvisitthirtyseven,numvisitsixtythirty,numvisityearsixty,numvisittotal,numloggedinone,numloggedinthreeone,numloggedinseventhree,numloggedinthirtyseven,numloggedinsixtythirty,numloggedinyearsixty,numsecondsonsiteone,numsecondsonsitethreeone,numsecondsonsiteseventhree,numsecondsonsitethirtyseven,numsecondsonsitesixtythirty,numsecondsonsiteyearsixty,numtotalpageviewsone,numtotalpageviewsthreeone,numtotalpageviewsseventhree,numtotalpageviewsthirtyseven,numtotalpageviewssixtythirty,numtotalpageviewsyearsixty,numatcone,numatcthreeone,numatcseventhree,numatcthirtyseven,numatcsixtythirty,numatcyearsixty,numideaboardone,numideaboardthreeone,numideaboardseventhree,numideaboardthirtyseven,numideaboardsixtythirty,numideaboardyearsixty,dayssincelastvisit,sumatcprice,avgatcprice,numsearchtermsone,numsearchtermsthreeone,numsearchtermsseventhree,numsearchtermsthirtyseven,numsearchtermssixtythirty,numsearchtermsyearsixty,numskusviewedone,numskusviewedthreeone,numskusviewedseventhree,numskusviewedthirtyseven,numskusviewedsixtythirty,numskusviewedyearsixty,avgpriceone,avgpricethreeone,avgpriceseventhree,avgpricethirtyseven,avgpricesixtythirty,avgpriceyearsixty,avgprice,numtasksfirstintroone,numtasksfirstintrothreeone,numtasksfirstintroseventhree,numtasksfirstintrothirtyseven,numtasksfirstintrosixtythirty,numtasksfirstintroyearsixty,numtaskscadenceone,numtaskscadencethreeone,numtaskscadenceseventhree,numtaskscadencethirtyseven,numtaskscadencesixtythirty,numtaskscadenceyearsixty,numtasksreassignone,numtasksreassignthreeone,numtasksreassignseventhree,numtasksreassignthirtyseven,numtasksreassignsixtythirty,numtasksreassignyearsixty,numtaskscustactone,numtaskscustactthreeone,numtaskscustactseventhree,numtaskscustactthirtyseven,numtaskscustactsixtythirty,numtaskscustactyearsixty,numcallsone,numcallsthreeone,numcallsseventhree,numcallsthirtyseven,numcallssixtythirty,numcallsyearsixty,numemailsone,numemailsthreeone,numemailsseventhree,numemailsthirtyseven,numemailssixtythirty,numemailsyearsixty,totalcalldurationone,totalcalldurationthreeone,totalcalldurationseventhree,totalcalldurationthirtyseven,totalcalldurationsixtythirty,totalcalldurationyearsixty,percsecondsinbound,percemailopenedone,percemailopenedthreeone,percemailopenedseventhree,percemailopenedthirtyseven,percemailopenedsixtythirty,percemailopenedyearsixty,percemailclickedone,percemailclickedthreeone,percemailclickedseventhree,percemailclickedthirtyseven,percemailclickedsixtythirty,percemailclickedyearsixty,currentapplicability,numemaillist,dayssinceenrollment,roll_up_Onboarding,roll_up_Retention,roll_up_Unmanaged,currentstatus_Active,currentstatus_Enrolled,currentstatus_In Progress,companytypegroup_Business,companytypegroup_Trade,team_CA,team_US,customersource_Affiliates,customersource_Bulk Upload,customersource_Email,customersource_External Application,customersource_Gateway,customersource_Internal Application,customersource_Internal Customer Scrape,customersource_Other,customersource_Partners,customersource_Quotes,customersource_Referral,customersource_Search - Paid,customersource_Social - Paid,accrole_None,accrole_Other,accrole_Primary,accrole_Purchaser,num_employees_1,num_employees_11to50,num_employees_2to5,num_employees_50plus,num_employees_6to10,num_employees_None,num_purchases_year_11to25,num_purchases_year_1to2,num_purchases_year_25plus,num_purchases_year_3to5,num_purchases_year_6to10,num_purchases_year_None,cost_purchases_year_100plus,cost_purchases_year_1to5,cost_purchases_year_25to100,cost_purchases_year_5to25,cost_purchases_year_None,cost_purchases_year_lessthan1,enrollmentmethod_directEIN,enrollmentmethod_directOther,enrollmentmethod_email,enrollmentmethod_liveTransfer,enrollmentmethod_other,enrollmentmethod_phone
29210,1521.31,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,245.0,9.98,1.0,1.0,254.98,127.49,39,1.0,1.0,-0.114558004549376,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0,1.0,0.5,355.255,245.0,1.0,0.0,2.0,1.0,7.0,32.0,43.0,0.0,0.0,0.0,0.0,4.0,6.0,538.0,0.0,623.0,19.0,367.0,14528.0,8.0,0.0,5.0,3.0,13.0,133.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0,1,289.95,289.95,1.0,0.0,1.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,35.0,271.95,642.5092903335704,595.2858935752498,553.4246656001163,172.323333333333,562.3157142857141,512.533414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,268.0,436.0,0.07016670139376184,0.0,0.0,0.0,0.0,0.14285714285714302,0.0684523809523809,0.0,0.0,0.0,0.0,0.14285714285714302,0.0357142857142857,5.087618976054497,1.3320809538122433,76,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29217,57.99,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,2.0,6.0,53.0,13.0,50.0,125.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,143.0,9665.0,60278.0,18741.0,37222.0,1.0,6.0,34.0,323.0,127.0,322.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7684.98,853.886666666667,0.0,1.0,0.0,18.0,13.0,3.0,0.0,2.0,14.0,61.0,21.0,70.0,557.0595433396633,319.835,113.77285714285699,1015.3488524590199,527.529523809524,554.0442857142859,678.749940476191,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,316.0,0.0,115.0,0.0,0.0,0.0,0.2,0.25,0.0,0.146341463414634,0.0512820512820513,0.0602150537634409,0.2,0.125,0.0,0.0975609756097561,0.0512820512820513,0.0451612903225806,7.0,2.0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29218,422.69,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,0.0,2.0,3.0,41.0,46.0,0.0,0.0,0.0,0.0,1.0,26.0,0.0,0.0,0.0,139.0,561.0,66298.0,0.0,0.0,0.0,9.0,26.0,479.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,26,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0,71.0,557.0595433396633,642.5092903335704,595.2858935752498,450.0,167.7425,363.889436619718,354.6989473684211,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,133.0,0.07016670139376184,0.0,0.0,0.0,0.0106382978723404,0.198019801980198,0.6215022091310749,0.0,0.0,0.0,0.0106382978723404,0.0099009900990099,0.0,7.0,3.0,98,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29222,171.99,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,0.0,0.0,1.0,37.0,38.0,0.0,0.0,0.0,0.0,1.0,31.0,0.0,0.0,0.0,0.0,1517.0,33591.0,0.0,0.0,0.0,0.0,19.0,651.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,43,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,0.0,1.0,23.0,0.0,0.0,0.0,0.0,5.0,108.0,557.0595433396633,642.5092903335704,595.2858935752498,553.4246656001163,573.202,419.656203703704,426.450265486726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,92.0,0.07016670139376184,0.0,0.0,0.0,0.0344827586206896,0.0,0.0335820895522388,0.0,0.0,0.0,0.0,0.0,0.0111940298507463,3.0,1.0,180,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29226,105.05,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,647.96,0.0,1.0,647.96,647.96,106,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,1.0,3.0,18.0,29.0,203.0,255.0,0.0,0.0,0.0,7.0,6.0,57.0,4003.0,15.0,8.0,15076.0,14354.0,151371.0,4.0,2.0,4.0,99.0,197.0,1199.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,2.0,1.0,6.0,1,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,1.0,1.0,11.0,1.0,0.0,1.0,16.0,57.0,355.0,249.0,642.5092903335704,379.99,1663.780625,1635.7082456140301,1009.02712676056,1113.23134883721,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,262.0,0.07016670139376184,0.0,0.0,0.0,0.0254237288135593,0.0526315789473684,0.0619765494137353,0.14285714285714302,0.1,0.105263157894737,0.076271186440678,0.0460526315789474,0.0552763819095477,9.0,2.0,226,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
29228,77.07,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,938.83,0.0,4.0,938.83,234.7075,125,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,2.0,6.0,15.0,2.0,199.0,224.0,0.0,2.0,6.0,9.0,1.0,135.0,0.0,2391.0,3853.0,44751.0,328.0,502068.0,0.0,78.0,91.0,620.0,21.0,5811.0,0.0,0.0,3.0,4.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,2,2373.77,79.1256666666667,0.0,2.0,2.0,12.0,0.0,133.0,0.0,0.0,14.0,89.0,2.0,832.0,557.0595433396633,642.5092903335704,85.13428571428571,119.557640449438,178.52,261.452872596154,245.163649946638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,114.0,0.07016670139376184,0.0,0.0,0.0,0.0,0.166666666666667,0.177606177606178,0.0,0.0,0.0,0.0,0.0,0.0463320463320463,3.0,1.0,152,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29241,3199.96,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,367.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,90,2348.7450223413953,383.4006528766059,0.1174007365925029,0.22183542707229706,0.4178396650017658,2.015337268553554,2.1171989304273247,11.138741738560112,0.0,0.0,0.0,0.0,0.0,2.0,557.0595433396633,642.5092903335704,595.2858935752498,553.4246656001163,542.959517501028,1320.0,1320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.0,0.07016670139376184,0.0,0.0,0.0,0.0476190476190476,0.0,0.128865979381443,0.0,0.0,0.0,0.0,0.0,0.0154639175257732,11.0,1.0,170,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
29254,104.93,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,566.89,0.0,2.0,566.89,283.445,64,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,0.0,0.0,1.0,2.0,28.0,32.0,0.0,0.0,0.0,0.0,0.0,4.0,243.0,0.0,0.0,17.0,5.0,4305.0,12.0,0.0,0.0,3.0,2.0,123.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,2.0,30.0,1079.99666666667,642.5092903335704,595.2858935752498,553.4246656001163,222.275,405.426666666667,452.7811428571431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,75.0,0.07016670139376184,0.5,0.0,0.0,0.0,0.0465116279069767,0.0894308943089431,0.0,0.0,0.0,0.0,0.0,0.016260162601626,7.0,2.0,137,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
29266,526.13,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,1.0,2.0,0.0,10.0,16.0,41.0,70.0,1.0,1.0,0.0,3.0,5.0,20.0,310.0,3171.0,0.0,17580.0,18640.0,34389.0,7.0,2.0,0.0,66.0,136.0,364.0,0.0,0.0,0.0,1.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,3.0,1,59.99,59.99,0.0,0.0,0.0,0.0,0.0,10.0,3.0,1.0,0.0,16.0,33.0,87.0,49.32,199.9,595.2858935752498,274.604375,360.3533333333329,184.313103448276,233.345928571429,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.384615384615385,0.136363636363636,0.16793893129770998,0.219354838709677,0.215302491103203,0.0,0.153846153846154,0.0,0.0381679389312977,0.0193548387096774,0.00622775800711744,7.0,3.0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
29279,243.98,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,195.99,0.0,0.0,199.91,1.0,2.0,395.9,131.966666666667,4,1.0,2.0,-0.0297719468868468,3.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,1.0,1.0,1.0,57.99,57.99,0.0,0.0,1.0,5.0,0.0,24.0,30.0,0.0,0.0,1.0,1.0,0.0,22.0,0.0,0.0,1747.0,4484.0,0.0,67787.0,0.0,0.0,26.0,52.0,0.0,699.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,4,234.99,234.99,0.0,0.0,0.0,7.0,0.0,13.0,0.0,0.0,3.0,4.0,0.0,104.0,557.0595433396633,642.5092903335704,192.99333333333303,131.2425,542.959517501028,136.611153846154,137.941531531532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,847.0,0.07016670139376184,0.0,1.0,0.0,0.0,0.0,0.8076923076923079,0.0,1.0,0.0,0.0,0.0,0.115384615384615,5.087618976054497,1.3320809538122433,143,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0
29282,227.98,0.022366522366522368,0.0378272521129664,0.0782312925170068,0.3364254792826221,0.3370439084724799,1.323953823953824,10.836336487322212,17.994792084106383,39.92685131931549,153.2731109896892,141.94815756107494,641.592621288684,0.20820449391877963,1.927643784786642,1005.9117872022583,489.6433235101759,1000,0.9759889299195631,1.093176664605236,-0.0033029132951051094,0.9451376714447768,0.35124265236671137,0.5523357739507064,0.07930287717850881,0.16713655637750108,0.06129529012182072,0.05828086222080533,0.09289248178320615,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,8.802454704850964,8.839811026690045,8.873758036236119,1.1057860900058445,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,5.0,3.0,7.0,0.0,1.0,16.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3242.0,759.0,7527.0,0.0,0.0,0.0,45.0,17.0,87.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2,2348.7450223413953,383.4006528766059,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,5.0,17.0,0.0,1.0,557.0595433396633,219.8225,448.55,472.08823529411796,542.959517501028,215.99,394.929677419355,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,335.0,0.0,0.0,0.0,0.0,0.0,1.0,0.33333333333333304,0.666666666666667,1.0,0.0,0.0,0.0,0.33333333333333304,0.33333333333333304,0.0,0.0,0.0,7.0,1.0,2,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
29288,55.66,0.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,404.49,471.37,1.0,4.0,875.86,175.172,36,1.0,1.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,0.33333333333333304,0.0,0.3137254901960784,0.39155354449472096,0.6437405731523379,0.9040723981900453,1.1104072398190046,0.6968152876710525,10.0,10.0,10.0,1.0,2.0566518141311265,0.6626352641629535,0.3617673730312738,2259.2865248775997,1504.7561148694288,0.0,1.0,2.0,13.0,35.0,259.0,310.0,0.0,1.0,1.0,5.0,14.0,114.0,0.0,51.0,0.0,2083.0,38551.0,289122.0,0.0,4.0,2.0,82.0,455.0,3003.0,0.0,0.0,0.0,0.0,5.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,2,2348.7450223413953,383.4006528766059,0.0,0.0,0.0,4.0,7.0,50.0,0.0,0.0,0.0,13.0,76.0,465.0,557.0595433396633,642.5092903335704,595.2858935752498,196.01,204.60473684210496,273.193268817204,261.97285198556,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,858.0,0.07016670139376184,0.0,0.28571428571428603,0.307692307692308,0.6081081081081079,0.858490566037736,0.559693318729463,0.0,0.0,0.0769230769230769,0.0810810810810811,0.141509433962264,0.12486308871850997,10.0,1.0,141,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
